name,score_sm,score_md,score_lg,score_trf
George,0.9988285825849278,0.9777430691136275,0.996876220226474,0.8289730573994534
Gloria,0.9179487179487179,0.9976331360946745,0.991715976331361,0.960552268244576
Heather,0.12093576526566217,0.9888977002379065,0.9171292624900872,0.9892942109436955
Helen,0.2933852140077821,1.0,1.0,0.9428015564202334
Henry,0.9919549477071601,0.998793242156074,0.99798873692679,0.7743362831858407
Isabella,0.9980739599383667,1.0,1.0,0.6922187981510015
Jack,1.0,1.0,1.0,0.9467831612390787
Jacob,0.02946661693397986,0.04587840358075345,0.08317791868705707,0.5221932114882507
James,0.9761336515513126,0.964200477326969,0.9220365950676214,0.7859984089101034
Jason,0.5424679487179487,0.3890224358974359,0.3737980769230769,0.8269230769230769
Jeffrey,1.0,1.0,1.0,0.9575396825396826
Jennifer,0.9988331388564761,1.0,1.0,0.9906651108518086
Jerry,0.7018609950626662,0.9783516900873528,0.9867071781238131,0.9817698442840866
Jessica,0.9964356435643564,0.9992079207920792,1.0,0.9647524752475247
Jesus,0.0,0.0007974481658692185,0.0,0.09688995215311005
Jimmy,0.8093712454945935,1.0,0.9979975971165399,0.9134961954345214
Joan,1.0,0.999611801242236,1.0,0.9281832298136646
Joe,0.9996001599360256,0.998000799680128,1.0,0.9460215913634547
John,0.8132601020007846,0.7469595919968615,0.8171832091016085,0.7010592389172224
Jonathan,0.3923337091319053,0.8136039083051484,0.874859075535513,0.6384817737692596
Jose,0.9875534811357448,0.999222092570984,1.0,0.9902761571373007
Joseph,0.9741682974559687,0.9870841487279843,0.9996086105675147,0.6285714285714286
Joshua,1.0,0.9992054032578467,0.9992054032578467,0.7103694874851013
Juan,0.9341454130186525,0.9916254282451465,0.9992386752950133,0.9611724400456795
Julie,0.9657749803304485,0.9901652242328874,0.6239181746656176,0.9815106215578285
Karen,0.9375993640699523,0.9848966613672496,0.9996025437201908,0.9912559618441972
Katherine,0.999611197511664,0.9992223950233281,1.0,0.9206842923794712
Kathleen,0.9869980879541109,1.0,1.0,0.9407265774378585
Kenneth,1.0,1.0,1.0,0.9639530174159578
Kevin,1.0,1.0,1.0,0.9961846623426173
Kimberly,0.997989545637314,0.9911540008041817,0.987535182951347,0.9863289103337354
Larry,1.0,1.0,1.0,0.9977186311787072
Laura,1.0,1.0,1.0,0.9933097205824478
Linda,1.0,1.0,1.0,0.9943820224719101
Lisa,0.9700690713737529,0.8837298541826554,0.9719877206446662,0.9896392939370683
Madison,1.0,1.0,1.0,0.9677174325864033
Manuel,0.4654039427908775,0.9319675299574797,0.605334364128334,0.9625048318515655
Margaret,1.0,0.9996084573218481,1.0,0.9729835552075177
Maria,0.9992166079122601,0.9941245593419507,1.0,0.9028593811202507
Mark,0.9379446640316206,0.9482213438735178,0.8071146245059289,0.850592885375494
Martha,1.0,1.0,1.0,0.9031372549019608
Mary,0.7021535960991467,0.7375050792360829,0.9890288500609509,0.6737098740349452
Matthew,0.16466346153846154,0.7788461538461539,0.9202724358974359,0.641426282051282
Megan,0.571969696969697,1.0,1.0,0.9901515151515151
Melissa,0.8126428027418127,1.0,1.0,0.9908606245239908
Michael,0.9964086193136472,0.9964086193136472,1.0,0.9664804469273743
Michelle,0.993256644188814,1.0,0.9988099960333201,0.9996033320111067
Nancy,0.45679969004261917,0.414180550174351,0.9988376598217745,0.9329717163889966
Nicole,0.9872306464485235,0.9708699122106943,1.0,0.994413407821229
Patricia,0.9271496815286624,1.0,0.9864649681528662,0.982484076433121
Paul,0.5612324492979719,0.23166926677067082,0.10803432137285492,0.6528861154446178
Peter,0.6914728682170542,0.7631782945736434,0.6558139534883721,0.6643410852713179
Raymond,0.9988632057597575,0.9924213717317165,1.0,0.9825691549829481
Rebecca,1.0,0.999622783855149,1.0,0.978121463598642
Richard,0.9996069182389937,0.9976415094339622,1.0,0.8655660377358491
Robert,0.990080122090805,0.995803128576879,0.995803128576879,0.9565051507058374
Ronald,0.9996019108280255,0.9984076433121019,1.0,0.947452229299363
Ruby,0.49744195198740654,0.405745769382133,0.3396300669027942,0.9405745769382133
Ruth,1.0,1.0,1.0,0.9265225933202358
Ryan,0.9300508010941774,0.9996092223524814,0.9968737788198515,0.9738178976162564
Samantha,0.7846815162172723,0.987495115279406,1.0,0.9382571316920673
Samuel,0.06411741985322518,0.2661259173426033,0.2881421398223252,0.7315565855542681
Sandra,0.5549882168106834,0.9611154752553024,0.9968578161822467,0.9803613511390417
Sarah,1.0,1.0,1.0,0.9032889584964762
Scott,0.6042471042471043,1.0,0.9976833976833976,0.9725868725868726
Sharon,1.0,1.0,1.0,0.9853754940711462
Shirley,1.0,0.999604273842501,1.0,0.9837752275425405
Stephanie,1.0,1.0,1.0,0.9840637450199203
Stephen,0.9447449768160742,0.5571870170015456,0.7689335394126738,0.6707882534775889
Steven,0.9958301743745261,1.0,1.0,0.9643669446550417
Susan,1.0,1.0,1.0,0.9767711962833914
Thomas,0.9878246753246753,0.9987824675324676,0.9967532467532467,0.8396915584415584
Timothy,0.006471259992386753,0.038827559954320516,0.017891130567186907,0.7601827179291968
Tyler,0.6412485183721849,0.9932832872382458,0.9988146977479258,0.9735282497036745
Virginia,1.0,1.0,1.0,0.9826472962066183
Walter,0.9976626412154266,0.9497467861316712,1.0,0.9536423841059603
Wanda,0.9969183359013868,1.0,1.0,0.9402927580893683
William,0.9988276670574443,0.9996092223524814,1.0,0.5971082454083626
Willie,0.7997662641215426,0.9945461628359953,0.9996104402025711,0.9805220101285548
