name,score_sm,score_md,score_lg,score_trf
Valentina,0.997895622895623,0.9713804713804713,1.0,0.9886363636363636
Valeria,0.9968992248062015,0.9806201550387597,0.9054263565891473,0.9968992248062015
Victoria,0.30756442227763925,0.9850374064837906,0.9958437240232751,0.9792186201163757
Ximena,0.9984621299500193,0.9996155324875048,0.8465974625144176,0.8981161091887736
Yasin,1.0,1.0,1.0,0.9971694298422968
Yolanda,1.0,1.0,0.9996061441512406,0.8692398582118944
Youssef,0.8944223107569721,1.0,0.999601593625498,0.998804780876494
Yvette,0.9032517061421116,0.997591328783621,1.0,0.9979927739863509
Zahra,0.9202759678037562,0.9977002683020314,1.0,0.9954005366040629
Zara,1.0,0.999593165174939,0.9808787632221319,0.98413344182262
Zikri,0.7270091135045568,0.3608119304059652,0.2597348798674399,0.9937862468931234
Zoya,0.3466990684487647,1.0,0.8586472255974078,0.9943296881328473
