name,score_sm,score_md,score_lg,score_trf
Costa Rica,1.0,0.9937106918238994,0.9874213836477987,0.9937106918238994
Croatia,0.9622641509433962,0.9874213836477987,0.9937106918238994,0.9937106918238994
Cuba,1.0,1.0,1.0,0.9937106918238994
Cyprus,0.11949685534591195,0.13836477987421383,0.13836477987421383,0.9937106918238994
Czechia,0.9433962264150944,0.8553459119496856,0.9622641509433962,0.9937106918238994
Côte d'Ivoire,0.13836477987421383,0.9182389937106918,0.779874213836478,0.9937106918238994
Dem. Rep. Congo,0.0,0.0,0.0,0.025157232704402517
Denmark,0.9622641509433962,0.9937106918238994,0.9874213836477987,1.0
Djibouti,0.9874213836477987,0.9874213836477987,0.9874213836477987,1.0
Dominican Rep.,0.0440251572327044,0.0440251572327044,0.031446540880503145,0.7987421383647799
Ecuador,0.9685534591194969,0.9433962264150944,0.9559748427672956,0.9937106918238994
Egypt,0.9685534591194969,0.9685534591194969,0.9811320754716981,1.0
El Salvador,0.9937106918238994,0.9937106918238994,0.9748427672955975,0.9937106918238994
Eq. Guinea,0.0,0.0,0.0,0.6666666666666666
Eritrea,0.9748427672955975,0.9874213836477987,0.9748427672955975,0.9937106918238994
Estonia,0.9937106918238994,0.9811320754716981,0.9937106918238994,1.0
Ethiopia,0.9937106918238994,0.9937106918238994,0.9874213836477987,1.0
Falkland Is.,0.07547169811320754,0.050314465408805034,0.018867924528301886,0.9119496855345912
Fiji,0.949685534591195,0.9874213836477987,0.9811320754716981,1.0
Finland,0.9937106918238994,0.9874213836477987,0.9748427672955975,1.0
Fr. S. Antarctic Lands,0.006289308176100629,0.0,0.0,0.9433962264150944
France,0.9874213836477987,0.9874213836477987,0.9685534591194969,0.9937106918238994
Gabon,0.33962264150943394,0.7421383647798742,0.9811320754716981,1.0
Gambia,0.9874213836477987,0.9811320754716981,0.9748427672955975,1.0
Georgia,0.9874213836477987,0.9748427672955975,0.9748427672955975,0.9937106918238994
Germany,0.9811320754716981,0.9622641509433962,0.9622641509433962,1.0
Ghana,0.9937106918238994,0.9937106918238994,0.9748427672955975,0.9937106918238994
Greece,0.9748427672955975,0.9748427672955975,0.9811320754716981,1.0
Greenland,0.9685534591194969,0.9748427672955975,0.9748427672955975,0.9811320754716981
Guatemala,0.9937106918238994,0.9874213836477987,0.9937106918238994,1.0
Guinea,0.9937106918238994,0.9811320754716981,0.9685534591194969,0.9937106918238994
Guinea-Bissau,0.11949685534591195,0.5408805031446541,0.8176100628930818,0.9685534591194969
Guyana,0.9874213836477987,0.9874213836477987,0.9685534591194969,0.9937106918238994
Haiti,0.9811320754716981,0.9874213836477987,0.9811320754716981,1.0
Honduras,0.9685534591194969,0.9811320754716981,1.0,0.9937106918238994
Hungary,0.9748427672955975,0.9874213836477987,0.9811320754716981,1.0
Iceland,0.6855345911949685,0.9748427672955975,0.9748427672955975,0.9937106918238994
India,0.9874213836477987,0.9874213836477987,0.9811320754716981,1.0
Indonesia,1.0,1.0,1.0,1.0
Iran,0.9748427672955975,0.9811320754716981,0.9874213836477987,1.0
Iraq,0.9748427672955975,0.9874213836477987,0.9937106918238994,1.0
Ireland,0.9748427672955975,0.9748427672955975,0.9811320754716981,0.9937106918238994
Israel,0.9685534591194969,0.9748427672955975,0.949685534591195,1.0
Italy,0.9685534591194969,0.9748427672955975,0.9685534591194969,1.0
Jamaica,0.9811320754716981,0.9874213836477987,0.9748427672955975,1.0
Japan,0.9874213836477987,0.9811320754716981,0.9874213836477987,1.0
Jordan,0.9748427672955975,0.9559748427672956,0.9559748427672956,1.0
Kazakhstan,1.0,0.9937106918238994,0.9937106918238994,1.0
Kenya,1.0,0.9811320754716981,0.9874213836477987,1.0
Kosovo,0.9937106918238994,0.9874213836477987,0.9937106918238994,1.0
Kuwait,0.9874213836477987,0.9937106918238994,0.9937106918238994,1.0
Kyrgyzstan,0.9685534591194969,0.9874213836477987,0.9811320754716981,1.0
Laos,0.9748427672955975,0.9622641509433962,0.9811320754716981,1.0
Latvia,0.9937106918238994,1.0,0.9874213836477987,0.9937106918238994
Lebanon,0.9937106918238994,0.9811320754716981,0.9874213836477987,0.9937106918238994
Lesotho,0.8113207547169812,0.9622641509433962,0.9748427672955975,0.9937106918238994
Liberia,0.9874213836477987,0.9874213836477987,0.9811320754716981,0.9874213836477987
Libya,0.9937106918238994,0.9811320754716981,0.9937106918238994,1.0
Lithuania,0.9748427672955975,0.9874213836477987,0.9874213836477987,0.9937106918238994
Luxembourg,0.9748427672955975,0.9874213836477987,0.9811320754716981,0.9119496855345912
Macedonia,0.9748427672955975,0.9874213836477987,0.9811320754716981,1.0
Madagascar,0.8113207547169812,0.9685534591194969,0.9811320754716981,1.0
Malawi,0.9685534591194969,0.9748427672955975,0.9748427672955975,1.0
Malaysia,0.9937106918238994,1.0,0.9937106918238994,1.0
Mali,0.9748427672955975,0.9937106918238994,0.9748427672955975,1.0
Mauritania,0.9811320754716981,0.9874213836477987,0.9874213836477987,0.9937106918238994
Mexico,0.9874213836477987,0.9685534591194969,0.9622641509433962,1.0
Moldova,0.9685534591194969,0.9874213836477987,0.9874213836477987,1.0
Mongolia,0.9433962264150944,0.9622641509433962,0.9937106918238994,0.9937106918238994
Montenegro,0.5723270440251572,0.9748427672955975,0.9811320754716981,1.0
